STAGE_ID,ORGANIZATION_ID,CREATED_AT,ARCHIVED,TITLE,STAGE_ORDER,STAGE_TYPE,INTERVIEW_STAGE_GROUP_ID,STAGE_GROUP_ID,STAGE_GROUP_TITLE,STAGE_GROUP_TYPE,STAGE_GROUP_ORDER
4eb3e30e-c22c-4593-99ae-0fb849fde021,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:40.336 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
8efdac28-4cd0-4973-865c-d1874ce80fb2,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:40.336 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
5aa587f8-c8b3-4877-a8b5-d7fff1d254e9,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:45.077 Z,false,Hiring Manager Interview,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
0c77a620-16ae-4c30-92a0-c40918900efe,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:45.077 Z,false,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
6d86960e-b99d-4170-a015-68cbff21d73f,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:45.077 Z,false,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
ac4c78c2-b07e-469a-a69f-01b848233501,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:45.077 Z,false,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
26700b0a-2a0a-4782-a4f8-5a05d4cb66e5,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-06-28 20:40:08.620 Z,false,Hiring Manager Interview,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
6cfc3c3c-6c52-49fc-9dbb-f26200e10479,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:40.336 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
e84fa8fe-ffa3-46a2-94dd-2a9dc8e8826f,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:40.336 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
c6e9fa95-cb46-493e-bd68-97487df17745,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:40.336 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
54020167-39c5-4560-8a2d-9df65da2b612,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-06-18 22:09:38.015 Z,false,Product Deep Dive,7,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
4a90f1ea-e283-446c-859f-f2e9a813208f,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-12-06 00:08:13.008 Z,false,First Interview with Hiring Manager,7,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
ff4767a4-00cf-4837-a7f9-4fdb925f1a5f,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-12-06 00:26:07.421 Z,false,Functional Intro,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
71d9d9e5-36c3-4c04-acb2-8f2acd75f1ad,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-11-10 21:52:00.516 Z,true,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
85819f09-320a-4c5f-8bc3-66798eca735a,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-02-03 09:45:28.265 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
be6e43e8-c171-4947-974c-714cc37fb9a9,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-06-07 18:53:23.915 Z,true,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
1db8769c-9a80-4795-861a-93fe7cec9d69,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:40.336 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
f83a63d4-a936-4d80-abdd-e65b25fbc49c,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-11-10 23:28:50.786 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
57c08b84-807b-469b-98f1-e39bf39a4367,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-08-26 18:17:20.826 Z,false,First Interview with Hiring Manager,7,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
10b79bac-1e6d-491b-a194-8170942c4ec8,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-08-03 14:09:45.478 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
3205bd96-4c38-45eb-98e2-8d8535655fca,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:40.336 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
9ae2b683-c549-4cad-82f9-cf6d165a442e,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:45.077 Z,false,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
2b8c2bb2-1e64-4fc2-9338-aa6418d708f7,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:45.077 Z,false,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
e941713f-ebde-4c4f-9b2f-78919498c3c9,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:45.077 Z,false,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
1b96cf0d-a218-423c-9624-d65027af174e,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:45.077 Z,false,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
4604f333-0e65-4fcb-8da2-4a82d5d1220f,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-14 14:55:43.839 Z,false,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
680766b9-6235-4336-94f5-d53f4ebf777f,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:40.336 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
1a4bd622-b8c0-48fe-b31f-7f3922a0007b,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-10-25 16:46:37.440 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
823aa67d-b54a-4720-87b7-99eae68ebb35,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-05-09 21:14:04.173 Z,true,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
3136f228-20ea-4633-8dd0-34ee53c6acbe,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:45.077 Z,false,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
b7b2a573-327a-4aca-9f4b-e72f16697748,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:45.077 Z,false,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
6989759b-8079-4796-a1f9-a5a665a592d5,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:45.077 Z,false,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
b4a19f81-d585-493e-bfd8-ee933fb2984e,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:45.077 Z,false,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
28e38ecb-1c39-481e-8aa7-67dec9962d72,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-08-21 15:23:05.473 Z,true,Hiring Manager Interview,8,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
f1b7c684-7626-4724-afc0-c6c64086f1cc,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:54:40.336 Z,false,First Interview with Hiring Manager,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
be412715-717e-4718-9d22-cbe11a653230,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-05-09 21:14:04.173 Z,false,Tech Screen/HM Interview,6,Active,59e1c37b-d2b6-49ba-8358-867a236110d0,59e1c37b-d2b6-49ba-8358-867a236110d0,Hiring Manager Interview,Active,6
3da57b57-1ef9-4d03-88d1-81626f8a2ada,c0fc7bfc-5ffa-4fce-b3d8-d7d3067c3935,2024-02-06 23:54:34.643 Z,false,Recruiter Screen,4,Active,1745b3f9-f7b6-4e05-8e4b-9f4e64348f6b,1745b3f9-f7b6-4e05-8e4b-9f4e64348f6b,Recruiter Screen,Active,4
665164d8-f370-48dc-b0f7-0d662d39ddf5,c0fc7bfc-5ffa-4fce-b3d8-d7d3067c3935,2024-02-06 23:54:34.831 Z,false,Recruiter Screen,4,Active,1745b3f9-f7b6-4e05-8e4b-9f4e64348f6b,1745b3f9-f7b6-4e05-8e4b-9f4e64348f6b,Recruiter Screen,Active,4
71f488d7-f91c-450d-be53-b7912f831ef7,c0fc7bfc-5ffa-4fce-b3d8-d7d3067c3935,2024-04-19 22:05:02.508 Z,false,Recruiter Screen,4,Active,1745b3f9-f7b6-4e05-8e4b-9f4e64348f6b,1745b3f9-f7b6-4e05-8e4b-9f4e64348f6b,Recruiter Screen,Active,4
ee1eed98-0b55-4d03-9351-110535f9ad03,c0fc7bfc-5ffa-4fce-b3d8-d7d3067c3935,2024-04-19 22:05:02.508 Z,false,Offer,1003,Offer,12f8ef51-d1c0-4e24-a018-58aabd3996fa,12f8ef51-d1c0-4e24-a018-58aabd3996fa,Offer,Offer,998
4179530d-e494-42a8-81b1-409160081bb1,c0fc7bfc-5ffa-4fce-b3d8-d7d3067c3935,2024-02-06 23:54:34.618 Z,false,Offer,1003,Offer,12f8ef51-d1c0-4e24-a018-58aabd3996fa,12f8ef51-d1c0-4e24-a018-58aabd3996fa,Offer,Offer,998
154bb2cf-56b4-45df-98d1-ac1b8c9894ef,c0fc7bfc-5ffa-4fce-b3d8-d7d3067c3935,2024-02-06 23:54:34.816 Z,false,Offer,1001,Offer,12f8ef51-d1c0-4e24-a018-58aabd3996fa,12f8ef51-d1c0-4e24-a018-58aabd3996fa,Offer,Offer,998
688cf1e9-c99f-470b-b2be-bfb8c49c38e1,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-11-23 17:16:30.963 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
a5a6a467-84e3-47b2-b3aa-3e5fc839a026,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
faec97bf-8042-434c-84f9-4925e660d370,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
c7441dc6-f3d0-40cc-8404-cce9c5586651,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-01-19 19:28:24.797 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
51dad614-efd2-47e7-b9a6-94be3809fb3e,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
0a894512-d1df-4e07-92f6-40c218f14b75,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
6b171dc8-d272-44a1-aa60-875282a1d069,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
a6bd600a-be6b-4a51-9bcf-5f3be86b2a34,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
a7cf7816-0f75-4d0c-832d-b5c46be6ef41,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
fb14262e-63cb-45cc-810d-ad5179c4e910,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
e3438a67-5652-4b78-9f27-7301dff9fdc8,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
9325a898-ac86-48a9-9eb9-5ebd6bede8c6,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
2f1e368a-c46d-4327-855f-596c33229927,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-08-26 18:17:20.840 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
df04f2ce-18c9-4807-9090-aa3fd85e82a6,79a81a50-3045-47b6-84ae-8cd2d981845e,2024-06-07 18:53:23.915 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
d06d9b6d-990e-4d17-8758-eea1af388ccb,79a81a50-3045-47b6-84ae-8cd2d981845e,2023-08-15 01:46:13.966 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
eefbdfe9-0fb7-4efe-8e58-9c9e3bcc3ade,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
b25862d3-d325-425c-9ffe-adace30e1932,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
00c3b40d-5b14-444e-8cd9-8a1fb8fdbf4d,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
53ccfd5b-88ae-4cf2-b8fe-54b18f7fad0d,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-08-29 13:09:26.750 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
a0f5ab83-4e69-4457-96a8-b3b3f1755d5e,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-09-27 12:05:04.159 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
05420340-e1b4-486d-b314-656467acfef2,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
f5e08357-b2e0-4f15-9fb3-5031ec06f55a,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
cc8d0970-eaf5-4521-9966-7faf5cbc3e17,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
87ebe9d1-7668-402c-a54b-578ac6058173,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
39655e41-9e57-4f72-8123-32090a971180,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
c6c87c76-24a5-45c8-8a61-28d5db69ef08,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
bdd6ad0e-155e-47a7-99c3-8dfe70a0d863,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
669b0b3d-b2a5-48da-93f5-1f5f6fa212e7,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
9eead220-663a-4f03-9b23-5f4a17f692af,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
86f4063a-b5ec-47d7-bb61-bd6e06cc8285,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
bb3e5ae1-5d8a-4f87-8969-d6f7ea3cf139,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
10f92b16-3b7f-4a0a-b3d2-9123e102840a,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
1a4c7ed9-a225-4bea-a58a-576c2597d984,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
9c77cebb-33ff-4760-8f13-d1dfa0ff0102,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
b8d6c86c-434c-470b-9d45-89098fe9cfb0,79a81a50-3045-47b6-84ae-8cd2d981845e,2022-10-21 21:26:44.830 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
492ba272-bda9-4de0-aa35-db1c81282110,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
de1c39bf-e630-4867-b6aa-d032c96ed21c,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
dbbc33a9-6abd-48dd-b280-3c2e7c4bc95b,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-11-01 22:50:05.117 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
12a263f4-50d8-4095-b64b-df9162c1d493,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
583b7b25-a9ed-4cad-990c-2d21eeda98ef,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
20924073-4312-4a0a-b245-2d1b55f4fd2b,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
ca7a08be-a9c9-4f49-a4f4-4b6d55877291,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
1032402b-8d97-493e-83d9-506cb48124bd,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
d6e78edf-ae6e-43ae-b5d2-77ded53b067f,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
047867b7-9c32-4702-ab2d-aba690ed0183,79a81a50-3045-47b6-84ae-8cd2d981845e,2021-09-28 17:21:44.985 Z,false,New Lead,0,Lead,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,5e14eec9-fa3b-4ec0-90b0-6bd303a70e4c,New Lead,Lead,0
